cod_producto;descripcion_raiz;desc_ext;concentracion;id_forma;id_labo;habilitaciones
188190340;URELAC;;0.03;32;623;R.DOMINICANA
167400065;URELIA;;0.5;5;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
167400067;URELIA;EXFOL.;0.1;20;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
167400165;URELIA;;0.1;5;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
213310065;URELIA ISR;;;5;467;R.DOMINICANA
213310067;URELIA ISR;;;20;467;R.DOMINICANA
184210016;URELOG;;;1;323;EL SALVADOR-NICARAGUA-HONDURAS
156500065;UREMOL;HIDRATANTE;;5;130;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
46060016;UREN;;;1;396;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
86670016;UREQUIN;;5MG;1;233;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
159950012;UREX;;200MG;9;11;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
122630016;UREZOL;;100MG;1;497;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
57540016;URGINAL MLB;;5MG;1;26;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
57540116;URGINAL MLB;UD;10MG;1;26;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
162770016;URGINAL PLB;;5MG;1;337;R.DOMINICANA
162770116;URGINAL PLB;UD;10MG;1;337;R.DOMINICANA
196850013;URGISTAT;;50MG;2;388;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
84930016;URI-PROS;;;1;1196;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
19860062;URIAGE;DESO.DOUCE;;26;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
19860067;URIAGE;LAVANTE;;20;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
19860066;URIAGE;LAVANTE;;39;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
19860162;URIAGE;DESMAQ.OJO;;26;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
19860262;URIAGE;SERUM.AGUA;;26;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
19860265;URIAGE;EXFOL.CORP;;5;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
19860365;URIAGE;STICK LABI;;5;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
226860070;URIAGE AGE LIFT;FLU.REAFIR;;47;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
226860062;URIAGE AGE LIFT;SERUM INTE;;26;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
226860065;URIAGE AGE LIFT;FILLER;;5;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
226860165;URIAGE AGE LIFT;NOCHE;;5;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
226860265;URIAGE AGE LIFT;REAF.A-ARR;;5;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
198280065;URIAGE AGE PROTEC;CONT.OJOS;;5;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
19810062;URIAGE AGUA MICEL;MIXTAS/GRA;;26;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
19810162;URIAGE AGUA MICEL;PN/SECA;;26;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
19810262;URIAGE AGUA MICEL;PIEL SENSI;;26;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
136320065;URIAGE BARIESUN;FPS 50;;5;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
136320064;URIAGE BARIESUN;BRU.SE.F50;;23;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
136320165;URIAGE BARIESUN;ENFANTS;;5;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
136320265;URIAGE BARIESUN;MAT.FLU.50;;5;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
137290065;URIAGE BEBE;1ERLAITHYD;;5;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
137290042;URIAGE BEBE;1ERSHAMPOO;;43;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
137290165;URIAGE BEBE;1ERCHANGE;;5;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
137290265;URIAGE BEBE;1ERLAVANTE;;5;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
166210062;URIAGE DS;EMULSION;;26;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
166210067;URIAGE DS;GEL NETOYY;;20;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
166210064;URIAGE DS;SPRAY LOTI;;23;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
166210042;URIAGE DS;SH.KERATOG;;43;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
166210142;URIAGE DS;HAIR EQUIL;;43;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
166210242;URIAGE DS;A-CASPA;;43;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
226850047;URIAGE GYN 8;;;56;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
126090047;URIAGE GYN-PHY;HIG.INT;;56;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
126090049;URIAGE GYN-PHY;BRUME;;78;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
126030066;URIAGE PAIN SURG;;;39;247;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
228710030;URIC-K;;1620MG;14;1205;HONDURAS
22750011;URICOL;;;12;407;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
29700016;URICONOL;;300MG;1;113;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
104380016;URICRIS;;300MG;1;30;GUATEMALA-EL SALVADOR-NICARAGUA
77390016;URIDIX;;;1;342;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
195090086;URIFLOW;;;31;323;HONDURAS
101010052;URIFRON;;3000000UI;3;618;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
11650012;URIGEN;;100MG;9;37;R.DOMINICANA
57550016;URIKEM;;300MG;1;150;GUATEMALA
57550116;URIKEM;;150MG;1;150;GUATEMALA
168630012;URILAND;;300MG;9;447;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
150920016;URILESS;;;1;643;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
142920016;URILIT;;300MG;1;77;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
150150011;URIMOON;;300MG;12;28;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
179580034;URINOBACTER;;50MG/5ML;6;6;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
179580011;URINOBACTER;;50MG;12;6;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
179580111;URINOBACTER;;100MG;12;6;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
192110011;URINOM XR;;0.4MG;12;222;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
153060016;URISAN;;0.4MG;1;82;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
182430016;URISTAT;;80MG;1;342;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
27660016;URISTOP;;300MG;1;408;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
151470011;URITAB;;;12;275;R.DOMINICANA
196430086;URITAM;;0.4MG;31;72;GUATEMALA-EL SALVADOR
196440086;URITAM D;;0.5MG/0.4MG;31;72;GUATEMALA-EL SALVADOR-HONDURAS
129250013;URITOS;;0.1MG;2;196;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
81320012;URO BACTRIM;;;9;68;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
235790019;URO-FINDOL;;3GR;7;153;GUATEMALA
220350016;URO-KONTROL;;5MG;1;197;HONDURAS
4000011;URO-VAXOM;;6MG;12;226;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
82840016;UROAXION;;75/10MG;1;207;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
167780013;UROBERRY;;;2;388;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
167780113;UROBERRY;FORTE;;2;388;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
208490019;UROBERRY COMPLEX;;;7;388;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
145510016;UROBERRY FEM;;;1;388;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
238900019;UROBERRY NAC;;;7;388;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
223270016;UROBICAL;;0.5MG;1;2;R.DOMINICANA
124360011;UROBICAL PLUS;;0.4MG/0.5MG;12;2;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
240410011;UROBIOTIC PLUS;;;12;580;GUATEMALA
217410011;UROBLU;;36MG;12;241;COSTA_RICA
121480086;UROCAPS;;;31;198;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
47270012;UROCIT-K;;;9;244;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
240520011;UROCRAM;;;12;215;GUATEMALA
4010012;UROCTAL;;400MG;9;256;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
236940016;URODIAL;;200MG;1;184;R.DOMINICANA
14570011;URODINA;;;12;2;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
132550016;UROFENAX;;;1;2;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
77400016;UROFIN;;;1;10;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
164330016;UROFLOX;;400MG;1;800;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
53510012;UROFLOXIN;;400MG;9;91;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
53540011;UROFULL;;500MG/100MG/50MG;12;25;R.DOMINICANA
226820012;UROFURAN;;100MG;9;56;R.DOMINICANA
22760016;UROGESIC;;;1;10;EL SALVADOR-NICARAGUA
187350016;UROGESIC 3D;;400MG;1;225;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
204580013;UROGESIC NF;;200MG;2;10;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
123720051;UROGRAFINA;;0.6;29;104;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
123720151;UROGRAFINA;;0.76;29;104;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
27110011;UROHESS;;;12;146;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
84990011;UROKAMIL;;250MG;12;190;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
209140016;UROLIVE;;;1;706;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
162840011;UROMAX;;2MG;12;102;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
39730016;UROMICINA;;125/250/50;1;102;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
55890016;UROMICINA PLUS;;;1;102;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
61490051;UROMIRON;;0.65;29;104;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
76980052;UROMITEXAN;;100MG;3;860;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
129200011;UROPEN;;;12;156;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
156510016;UROPIRIN;SOBRES;100MG;1;197;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
195680019;UROPRIN;;3GR;7;116;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
123710011;UROPROSTAN;;160MG;12;268;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
66200065;UROQUERACEL F;;;5;485;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
77410065;UROQUERACEL N;;;5;485;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
81350034;UROSEPT-IC;;25MG/5ML;6;222;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
81350016;UROSEPT-IC;;50MG;1;222;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
81350116;UROSEPT-IC;FORTE;100MG;1;222;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
18950016;UROSPASMON;;50/150/50MG;1;688;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
159960012;UROSTAT;;200MG;9;11;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
159960112;UROSTAT;;400MG;9;11;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
152480016;UROTADAL;;5MG;1;25;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
240970030;UROTAN-D;;100MG;14;1206;GUATEMALA
44380012;UROXACIN;;400MG;9;226;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
111420016;UROXACINA;;400MG;1;650;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
118330016;UROXANET;;400MG;1;546;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
174740016;URSACOL;;300MG;1;873;R.DOMINICANA
112100011;URSOBILANE;;150MG;12;231;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
112100111;URSOBILANE;;300MG;12;231;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
112100211;URSOBILANE;;500MG;12;231;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
100870016;URSODIOL;;;1;523;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
12500011;URSOFALK;;250MG;12;1171;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
224310011;URSOLIV;;250MG;12;109;GUATEMALA-EL SALVADOR-NICARAGUA-HONDURAS
81360016;URSOTEC;;150MG;1;234;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
81360116;URSOTEC;FORTE;250MG;1;234;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
39740034;USALAX;;;6;514;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
205080051;USMAL;;100MG;29;26;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
205080151;USMAL;;500MG;29;26;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
25060003;UTABON;;;53;606;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
25060103;UTABON;INF;25MG;53;606;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
25060203;UTABON;AD;50MG;53;606;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
30040011;UTROGESTAN;;;12;829;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
178070019;UTYMAX;;;7;477;COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
62840011;UVAGEN;;;12;1012;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
22770040;UVAL;;;32;104;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
4020011;UVAMIN RETARD;;100MG;12;397;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
45990065;UVEBLOCK;30+DRYTOUC;;5;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
45990097;UVEBLOCK;KIDS+50PSE;;42;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
45990040;UVEBLOCK;50+HYDRLOT;;32;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
45990165;UVEBLOCK;F50 S/TINT;;5;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
45990197;UVEBLOCK;FPS 50;;42;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
45990140;UVEBLOCK;50+DRYTOUC;;32;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
45990265;UVEBLOCK;F50 C/TINT;;5;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
45990365;UVEBLOCK;F80 C/TINT;;5;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
45990465;UVEBLOCK;F80 S/TINT;;5;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
45990565;UVEBLOCK;50 INVISIB;;5;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
45990665;UVEBLOCK;+50DAYSECU;;5;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
45990765;UVEBLOCK;MIN.IN.50;;5;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
45990865;UVEBLOCK;MIN.COL50+;;5;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
45990965;UVEBLOCK;50+.FL.INV;;5;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
213320065;UVEBLOCK ISR;30+DRYTOUC;;5;467;R.DOMINICANA
213320097;UVEBLOCK ISR;KIDS+50PSE;;42;467;R.DOMINICANA
213320040;UVEBLOCK ISR;50+HYDRLOT;;32;467;R.DOMINICANA
213320165;UVEBLOCK ISR;F50 S/TINT;;5;467;R.DOMINICANA
213320197;UVEBLOCK ISR;FPS 50;;42;467;R.DOMINICANA
213320140;UVEBLOCK ISR;50+DRYTOUC;;32;467;R.DOMINICANA
213320265;UVEBLOCK ISR;F50 C/TINT;;5;467;R.DOMINICANA
213320365;UVEBLOCK ISR;F80 C/TINT;;5;467;R.DOMINICANA
213320465;UVEBLOCK ISR;F80 S/TINT;;5;467;R.DOMINICANA
213320565;UVEBLOCK ISR;50 INVISIB;;5;467;R.DOMINICANA
213320665;UVEBLOCK ISR;+50DAYSECU;;5;467;R.DOMINICANA
213320765;UVEBLOCK ISR;MIN.IN.50;;5;467;R.DOMINICANA
213320865;UVEBLOCK ISR;MIN.COL50+;;5;467;R.DOMINICANA
213320965;UVEBLOCK ISR;50+.FL.INV;;5;467;R.DOMINICANA
79700071;UVEGA;;;58;242;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
71410065;UVEIL PS;;;5;26;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
81050016;UXBI;;250MG;1;1041;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
187080053;UXICOLIN;;40MG;15;20;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
27470016;UXIGRIL;;10MG;1;254;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
27470116;UXIGRIL;;5MG;1;254;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
27470216;UXIGRIL;;4MG;1;254;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
208220033;V KIDS;;;13;449;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
89460045;V-GEL;;;34;535;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
238730013;V-PRAN;;10MG;2;119;R.DOMINICANA
238730113;V-PRAN;;20MG;2;119;R.DOMINICANA
104340052;VA.ANTIGRIPAL LNI;;;3;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
48360052;VA.ANTIHEPA.A LNI;;;3;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
48370052;VA.ANTIHEPA.B LNI;;;3;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
90110052;VA.ANTIMENING.LNI;;;3;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
90100052;VA.ANTINEUMOC.LNI;;;3;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
89490052;VA.ANTIRRABIC.LNI;;;3;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
57820052;VA.ANTITETAN.BIOL;;;3;600;R.DOMINICANA
137070032;VA.SABIN ORAL;;;8;175;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
138200052;VA.VARICELA BIKEN;;;3;175;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
217300044;VACLIN PLUS;;400MG/100MG;35;215;GUATEMALA
105330016;VACORET;;10MG;1;255;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
105330116;VACORET;;20MG;1;255;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
161310013;VADIRAL;;1000MG;2;209;R.DOMINICANA
